product_id,title,publisher,developer,short_description,category,original_release_date,gamepass_added_date,rating_7_days_count,rating_30_days_count,rating_alltime_count,rating_7_days_avg,rating_30_days_avg,rating_alltime_avg,Rating_play_count_7_days,Rating_play_count_30_days,Rating_play_count_alltime,has_gamepass_remediation,current_price,Game,MS_Store_Link,ProductID,System,xCloud,Status,Added,Removed,Months,Release,Age,Metacritic,Completion,Genre,Series X|S,Owner Notes,ESRB,ESRB Content Descriptors,Community Notes,Status.1,Added.1,Delay
9NPC5398SCQ6,Evil Genius 2: World Domination,Rebellion,Rebellion,"Evil Genius 2 is a satirical spy-fi lair builder, where players take control of an Evil Genius and set their plans for world domination in motion. When it feels this good to be bad, the Forces of Justice don’t stand a chance!",Unknown,2021-11-30 00:00:00+00:00,,1,3,1213,5.0,5.0,3.7,0.0,0.0,0.0,False,3.99,Evil Genius 2: World Domination,https://www.xbox.com/en-us/games/store/Evil-Genius-2-World-Domination/9NPC5398SCQ6,9NPC5398SCQ6,Xbox / PC,Yes,Removed,Nov 2021,May 2023,18.0,Mar 2021,0.69,76,29.0,Strategy / Simulation,,,T,"Fantasy Violence, Mild Language",Satirical evil lair builder strategy game,,,
9PHQJWGLTZM8,Europa Universalis IV - Microsoft Store Edition,Paradox Interactive,Paradox Development Studio / Paradox Tinto,"Rule your land and dominate the world with unparalleled freedom, depth and historical accuracy. Write a new history of the world and build an empire for the ages.",Unknown,2019-12-04 14:00:00+00:00,,1,1,774,5.0,5.0,3.4,0.0,0.0,0.0,False,49.99,Europa Universalis IV,https://www.xbox.com/en-us/games/store/Europa-Universalis-IV-Microsoft-Store-Edition/9PHQJWGLTZM8,9PHQJWGLTZM8,PC,,Removed,Dec 2019,May 2023,41.87,Aug 2013,6.31,87,225.0,Strategy,,,T,"Mild Violence, Mild Language, Drug Reference, Mild Sexual Themes",,,,
9PKLF2W8J0TF,Umurangi Generation Special Edition,PLAYISM,ORIGAME DIGITAL,,Unknown,2022-05-17 00:00:00+00:00,,0,1,794,0.0,5.0,2.9,0.0,0.0,0.0,False,24.99,,,,,,,,,,,,,,,,,,,,,,
9N27NM3BT3ML,Danganronpa 2: Goodbye Despair Anniversary Edition,Spike Chunsoft,Spike Chunsoft,"In celebration of its 10-year anniversary, Danganronpa 2 is now available！

Please enjoy this Danganronpa reborn
with improved gameplay systems and a new gallery feature.",Unknown,2022-05-10 00:00:00+00:00,,0,1,1257,0.0,5.0,4.2,0.0,0.0,0.0,False,14.99,,,,,,,,,,,,,,,,,,,,,,
9N360TZQZ0TR,Before We Leave,Team17,Balancing Monkey Games,Before We Leave is a city building game set in a cozy corner of the universe. Nurture your Peeps and their surroundings while rebuilding and rediscovering civilisation. Settle new lands and planets while avoiding hungry Space Whales.,Unknown,2021-11-23 00:00:00+00:00,,0,0,1172,0.0,0.0,3.3,0.0,0.0,0.0,False,19.99,Before We Leave,https://www.xbox.com/en-us/games/store/before-we-leave/9N360TZQZ0TR,9N360TZQZ0TR,Xbox / PC,Yes,Removed,Dec 2021,May 2023,17.47,May 2021,0.55,72,12.0,Simulation,,,E10+,Fantasy Violence,,,,
9P16M6LF0QFH,My Friend Pedro,Devolver Digital,Deadtoast,,Unknown,2019-12-05 00:00:00+00:00,,3,5,3805,4.0,4.4,4.5,0.0,0.0,0.0,False,19.99,My Friend Pedro,https://www.xbox.com/en-us/games/store/My-Friend-Pedro/9P16M6LF0QFH,9P16M6LF0QFH,Xbox / PC,Yes,Removed,Nov 2021,May 2023,17.9,Jun 2019,2.41,80,4.0,Action,FPS Boost,"Returning title: Joined 12/5/19, left 1/15/21",M,"Blood and Gore, Language, Violence",,,,
9PK76X93S6GZ,Out of Space: Couch Edition,Plug In Digital,Behold Studios,Out of Space is a local co-op multiplayer game about living together in a house in space.,Unknown,2020-11-25 00:00:00+00:00,,1,4,612,5.0,5.0,3.4,0.0,0.0,0.0,False,9.99,Out of Space: Couch Edition,https://www.xbox.com/en-us/games/store/Out-of-Space-Couch-Edition/9PK76X93S6GZ,9PK76X93S6GZ,XB1/Series X|S,,GwG Temporary,Apr 2023,Apr 2023,0.97,May 2020,2.86,72,,Simulation,Enhanced,,,,,,,
9P0FQ0XCV0LB,Bugsnax,Young Horses,Young Horses,Catch mysterious living snacks and feed them to your friends in this unusual island adventure!,Unknown,2022-04-28 13:00:00+00:00,,4,15,3324,5.0,4.8,4.4,0.0,0.0,0.0,False,24.99,,,,,,,,,,,,,,,,,,,,,,
9PFD00CZJ35V,DRAGON QUEST BUILDERS 2,SQUARE ENIX,"Developed by KOEI TECMO GAMES CO.,LTD.","DRAGON QUEST BUILDERS™ 2 is a block-building RPG set in a fantasy land threatened by an evil cult. Explore, battle, create and harvest in the charming single-player campaign or build big projects in the online sandbox mode for up to 4-players.",Unknown,2021-05-04 00:00:00+00:00,,0,4,2722,0.0,5.0,3.8,0.0,0.0,0.0,False,24.99,Dragon Quest Builders 2,https://www.xbox.com/en-us/games/store/DRAGON-QUEST-BUILDERS-2/9PFD00CZJ35V,9PFD00CZJ35V,Xbox / PC,Yes,Removed,May 2021,Apr 2023,23.87,Jul 2019,1.81,85,56.0,Adventure / RPG,,,E10+,"Alcohol Reference, Fantasy Violence, Mild Blood, Mild Language, Suggestive Themes, Comic Mischief",,,,
C2GMBPMTHDDK,Destroy All Humans!,THQ Nordic,Black Forest Games,The cult-classic returns! Terrorize the people of 1950's Earth in the role of the evil alien Crypto-137. Harvest their DNA and bring down the US government in the faithful remake of the legendary alien invasion action adventure. Annihilate puny humans using an assortment of alien weaponry and psychic abilities. Reduce their cities to rubble  with your flying Saucer! One giant step on mankind!,Unknown,2020-07-28 15:00:00+00:00,,1,2,2753,5.0,5.0,4.2,0.0,0.0,0.0,False,39.99,Destroy All Humans! (2020),https://www.xbox.com/en-us/games/store/Destroy-All-Humans/C2GMBPMTHDDK,C2GMBPMTHDDK,Xbox / PC,Yes,Removed,Apr 2021,Apr 2023,24.03,Jul 2020,0.75,70,8.0,Action,,,T,"Crude Humor, Sexual Themes, Drug Reference, Violence, Language, Animated Blood",,,,
9PPBVK3TK83M,Tetris® Effect: Connected,Enhance,"Monstars Inc., Resonair and Stage Games","Tetris® Effect: Connected is Tetris like you've never seen it, or heard it, or felt it before—an incredibly addictive, unique, and breathtakingly gorgeous reinvention of one of the most popular puzzle games of all time, from the people who brought you the award-winning Rez Infinite and legendary puzzle game Lumines.

Music, backgrounds, sounds, special effects—everything, down to the Tetriminos themselves—pulse, dance, shimmer, and explode in perfect sync with how you're playing, making any of the game's 30+ stages and 10+ modes something you'll want to experience over and over again.

Plus cross-platform multiplayer modes for competitive and cooperative play!

Game leverages Smart Delivery allowing access to both the Xbox One title and the Xbox Series X|S title.",Unknown,2020-11-10 00:00:00+00:00,,3,5,3647,3.3,4.0,3.9,0.0,0.0,0.0,False,19.99,Tetris Effect: Connected,https://www.xbox.com/en-us/games/store/Tetris-Effect-Connected/9PPBVK3TK83M,9PPBVK3TK83M,Xbox / PC,,Removed,Nov 2020,Apr 2023,29.67,Nov 2020,0.0,84,3.0,Puzzle,Optimized,,E,,,,,
9P48NK83KSMF,Lamentum,Neon Doctrine,"Obscure Tales, Neon Doctrine","Lamentum is a pixel art survival horror game, set in New England in the mid-nineteenth century. ",Unknown,2021-08-31 00:00:00+00:00,,1,2,679,5.0,5.0,4.1,0.0,0.0,0.0,False,4.79,Lamentum,https://www.xbox.com/en-us/games/store/Lamentum/9P48NK83KSMF,9P48NK83KSMF,XB1/Series X|S,,GwG Temporary,Mar 2023,Apr 2023,0.97,Mar 2023,0.02,75,,Survival,,Backwards Compatible,,,,,,
9NFWSNN4JWKB,Life is Strange: True Colors,Square Enix,Deck Nine Games,"Alex Chen hides her 'curse': the psychic power of Empathy, the ability to absorb and manipulate the strong emotions of others. When her brother dies in a so-called accident, Alex must embrace her power to find the truth — and reveal secrets long-buried.",Unknown,2021-09-09 16:00:00+00:00,,4,10,7467,3.5,4.1,4.2,0.0,0.0,0.0,False,17.99,Life Is Strange: True Colors,https://www.xbox.com/en-us/games/store/Life-is-Strange-True-Colors/9NFWSNN4JWKB,9NFWSNN4JWKB,Xbox / PC,Touch Controls,Removed,Apr 2022,Apr 2023,12.1,Sep 2021,0.59,79,10.0,Adventure,,,M,"Use of Alcohol, Blood, Suggestive Themes, Drug Reference, Strong Language, Violence",,,,
9PLZ7HZR7JGT,Panzer Corps 2,Slitherine Ltd.,Flashback Games,"Panzer Corps 2 is the ultimate Second World War strategy game! Enjoy the time-proven gameplay formula which has been appreciated by millions of players over the years, brought to a whole new level of refinement up to the latest technical standards.",Unknown,2022-04-12 00:00:00+00:00,,0,1,217,0.0,1.0,2.7,0.0,0.0,0.0,False,39.99,,,,,,,,,,,,,,,,,,,,,,
9MT8HTJC4GSB,The Dungeon Of Naheulbeuk: The Amulet Of Chaos - Chicken Edition,Dear Villagers,Artefacts Studio,"Step into the wacky heroic fantasy universe of the Dungeon of Naheulbeuk. Lead a team of unlikely and clumsy heroes in an epic and challenging tactical RPG. Live an adventure filled with humor, surprises and silly encounters.",Unknown,2021-06-24 00:00:00+00:00,,4,19,1240,5.0,3.3,3.5,0.0,0.0,0.0,False,39.99,The Dungeon of Naheulbeuk: The Amulet of Chaos,https://www.xbox.com/en-us/games/store/The-Dungeon-Of-Naheulbeuk-The-Amulet-Of-Chaos-Chicken-Edition/9MT8HTJC4GSB,9MT8HTJC4GSB,Xbox / PC,Touch Controls,Removed,Mar 2022,Apr 2023,12.93,Aug 2020,1.56,75,31.0,Strategy / RPG / Action-Adventure,,,M,"Blood, Violence, Suggestive Themes, Strong Language",,,,
9P7VCSGBP9KL,Moonglow Bay,Coatsink Software Ltd,Bunnyhug Ltd,"Embark on a journey as a rookie angler in Moonglow Bay, fulfilling your partner's final wish. Team up with friends, family, and neighbours to hone your fishing skills, nourish relationships, and restore a remote town's fractured community in this slice-of-life fishing RPG!",Unknown,2021-10-26 00:00:00+00:00,,0,6,2346,0.0,2.3,2.6,0.0,0.0,0.0,False,24.99,Moonglow Bay,https://www.xbox.com/en-us/games/store/Moonglow-Bay/9P7VCSGBP9KL,9P7VCSGBP9KL,Xbox / PC,Touch Controls,Removed,Oct 2021,Apr 2023,17.63,Oct 2021,0.0,76,23.0,Adventure / Fishing,Optimized,,E,,,,,
9P94PCKP864B,The Riftbreaker,EXOR Studios,EXOR Studios,"The Riftbreaker™ is a base-building, survival game with Action-RPG elements. You are an elite scientist/commando inside an advanced Mecha-Suit capable of dimensional rift travel. Hack & slash countless enemies. Build up your base, collect samples and research new inventions to survive.",Unknown,2021-10-14 00:00:00+00:00,,1,5,1665,2.0,4.0,3.9,0.0,0.0,0.0,False,11.99,The Riftbreaker,https://www.xbox.com/en-us/games/store/The-Riftbreaker/9P94PCKP864B,9P94PCKP864B,Xbox / PC,Yes,Removed,Oct 2021,Apr 2023,18.03,Oct 2021,0.0,81,22.0,Action / Strategy,"Exclusive, Optimized",,T,"Blood and Gore, Violence",RTS/Twin stick shooter singleplayer,,,
C41ZDFQ82M1G,The Long Dark,Hinterland Studio Inc.,Hinterland Studio Inc.,"The Long Dark is a thoughtful, exploration-survival experience that challenges solo players to think for themselves as they explore an expansive frozen wilderness in the aftermath of a geomagnetic disaster. There are no zombies -- only you, the cold, and all the threats Mother Nature can muster.",Unknown,2017-08-01 00:00:00+00:00,,6,31,17916,3.3,4.2,4.4,0.0,0.0,0.0,False,17.49,The Long Dark,https://www.xbox.com/en-us/games/store/The-Long-Dark/C41ZDFQ82M1G,C41ZDFQ82M1G,Xbox / PC,Yes,Removed,Apr 2020,Apr 2023,35.97,Aug 2017,2.71,76,18.0,Adventure,,,T,"Blood, Violence, Language",,,,
9P17K8G4H6HG,Trüberbrook,Headup GmbH,btf GmbH,"SCI-FI IN 1960s GERMANY

»Trüberbrook« is a thrilling mystery-sci-fi adventure game. Enjoy an adventurous vacation to a 1960's parallel universe! A Sci-Fi-Mystery Adventure Game with handmade scenery. ",Unknown,2019-04-17 00:00:00+00:00,,3,4,820,4.7,3.8,3.7,0.0,0.0,0.0,False,29.99,Trüberbrook,https://www.xbox.com/en-us/games/store/Truberbrook/9P17K8G4H6HG,9P17K8G4H6HG,XB1/Series X|S,,GwG Temporary,Mar 2023,Mar 2023,0.97,Apr 2017,5.85,70,,Adventure,,,,,,,,
BVGH0BLWLR52,Sudden Strike 4 - Complete Collection,Kalypso Media,Kite Games,"The Sudden Strike 4: Complete Collection offers fans the ultimate World War II strategy experience, containing the main Sudden Strike 4 game plus all five previously released DLCs: Battle of Kursk, Road to Dunkirk, Finland – Winter Storm, Africa – Desert War and The Pacific War.",Unknown,2019-09-02 00:00:00+00:00,,1,1,504,5.0,5.0,4.3,0.0,0.0,0.0,False,15.99,Sudden Strike 4 - Complete Collection,https://www.xbox.com/en-us/games/store/Sudden-Strike-4-Complete-Collection/BVGH0BLWLR52,BVGH0BLWLR52,XB1/Series X|S,,GwG Temporary,Mar 2023,Mar 2023,0.97,Sep 2017,5.48,64,,Strategy,,Backwards Compatible,,,,,,
9NV2VTVG0L31,Chinatown Detective Agency,Humble Games,General Interactive Co.,"Singapore, 2037. Amira Darma has just opened her own detective agency. Travel the world, solve dangerous cases using real world research and take in the stunning retro design of this cybernoir detective adventure.",Unknown,2022-04-07 17:00:00+00:00,,0,0,603,0.0,0.0,2.7,0.0,0.0,0.0,False,24.99,,,,,,,,,,,,,,,,,,,,,,
9PGXV4NZV6XK,MLB® The Show™ 22 Xbox One,MLB,San Diego Studio,Every pitch. Every hit. Every win. Make your mark and Own the Show in MLB® The Show™ 22.,Unknown,2022-04-05 04:00:00+00:00,,0,0,122,0.0,0.0,3.4,0.0,0.0,0.0,False,59.99,,,,,,,,,,,,,,,,,,,,,,
9NL4KTK0N4CG,A Memoir Blue,Annapurna Interactive,Cloisters Interactive,A song from years ago triggers a flood of memories for champion swimmer Miriam. Embark on an evocative journey through her turbulent childhood and the complicated relationship she shared with her devoted mother. ,Unknown,2022-03-24 16:00:00+00:00,,0,0,2957,0.0,0.0,4.2,0.0,0.0,0.0,False,7.99,,,,,,,,,,,,,,,,,,,,,,
9P87CGF1TCCX,Kraken Academy!!,Fellow Traveller,Happy Broccoli Games,"Make friends, free spirits and make sure that the world doesn’t end! Welcome to Kraken Academy, a technicolor fever dream that for legal reasons can only be described as ""technically a school."" Join forces with a magical kraken to save the world!",Unknown,2022-03-22 00:00:00+00:00,,0,0,499,0.0,0.0,3.9,0.0,0.0,0.0,False,17.99,,,,,,,,,,,,,,,,,,,,,,
9P5VMG8D4P4B,Power Rangers: Battle for the Grid,"nWay, Inc","nWay, Inc","Generations of Power Rangers collide across the multiverse’s 25 year history. Experience authentic, but re-imagined Power Rangers gameplay. This easy to learn, but hard to master fighting game is designed to welcome players of all skill levels.",Unknown,2019-03-26 00:00:00+00:00,,12,33,3173,2.2,2.5,2.8,0.0,0.0,0.0,False,3.99,Power Rangers: Battle for the Grid,https://www.xbox.com/en-us/games/store/Power-Rangers-Battle-for-the-Grid/9P5VMG8D4P4B,9P5VMG8D4P4B,Xbox / PC,Yes,Removed,Mar 2020,Mar 2023,36.13,Mar 2019,1.0,53,2.0,Fighting,FPS Boost,,T,Violence,,,,
BX4J85JZNGXQ,Clustertruck,tinyBuild,Landfall Games,"ClusterTruck is a chaotic physics based truckformer. 
Jump your way through insane levels in a game of ""the floor is lava"" on top of speeding trucks driven by terrible drivers. 
The game only gets harder when dangers such as swinging hammers, lasers and flamethrowers are added.",Unknown,2016-10-28 00:00:00+00:00,,1,3,4416,1.0,2.3,2.8,0.0,0.0,0.0,False,14.99,ClusterTruck,https://www.xbox.com/en-us/games/store/ClusterTruck/BX4J85JZNGXQ,BX4J85JZNGXQ,Xbox / PC,Yes,Removed,Apr 2018,Mar 2023,59.97,Sep 2016,1.51,69,4.0,Platformer,,,E,Mild Violence,,,,
9N5LQ46D7907,Guts 'N Goals,"PM Studios, Inc.",,,Unknown,2021-08-31 13:00:00+00:00,,0,0,712,0.0,0.0,2.1,0.0,0.0,0.0,False,14.99,Guts N Goals,https://www.xbox.com/en-us/games/store/Guts-N-Goals/9N5LQ46D7907,9N5LQ46D7907,XB1/Series X|S,,GwG Temporary,Feb 2023,Mar 2023,0.97,Jul 2021,1.55,65,,Sports,,,,,,,,
9P47H1RVDWWW,Zero Escape: The Nonary Games,"Spike Chunsoft Co., Ltd.","Spike Chunsoft Co., Ltd.","Kidnapped and taken to an unfamiliar location, nine people find themselves forced to participate in a diabolical Nonary Game by an enigmatic mastermind called Zero. Why were they there? Why were they chosen to put their lives on the line? And more importantly, who can be trusted?",Unknown,2022-03-22 00:00:00+00:00,,0,1,832,0.0,5.0,4.0,0.0,0.0,0.0,False,29.99,,,,,,,,,,,,,,,,,,,,,,
9N673ZL1TCS7,Paradise Killer,Fellow Traveller,Kaizen Game Works,"Paradise Island, a world outside reality. There’s been a murder that only ""investigation freak"" Lady Love Dies can solve. You can accuse anyone, but you’ll have to prove your case in trial to convict. It’s up to you to decide who’s guilty.",Unknown,2022-03-16 17:00:00+00:00,,1,3,760,5.0,4.7,4.1,0.0,0.0,0.0,False,19.99,,,,,,,,,,,,,,,,,,,,,,
9P6FTM76L1S7,Kentucky Route Zero: TV Edition,Annapurna Interactive,Cardboard Computer,,Unknown,2020-01-28 00:00:00+00:00,,0,0,942,0.0,0.0,3.2,0.0,0.0,0.0,False,24.99,Kentucky Route Zero,https://www.xbox.com/en-us/games/store/Kentucky-Route-Zero-TV-Edition/9P6FTM76L1S7,9P6FTM76L1S7,Xbox / PC,Touch Controls,Removed,Mar 2022,Mar 2023,12.17,Feb 2013,9.05,87,10.0,Adventure,,,T,"Language, Use of Drugs",,,,
9PGLL77C201J,Marvel's Guardians of the Galaxy,Eidos Interactive Corporation,Eidos-Montréal,"Fire up a wild ride across the cosmos with a fresh take on Marvel’s Guardians of the Galaxy. In this action-adventure game, you are Star-Lord leading the unpredictable Guardians from one explosion of chaos to the next. You got this. Probably.",Unknown,2021-10-26 04:00:00+00:00,,7,31,8149,5.0,4.9,4.6,0.0,0.0,0.0,False,8.99,Marvel's Guardians of the Galaxy,https://www.xbox.com/en-us/games/store/Marvels-Guardians-of-the-Galaxy/9PGLL77C201J,9PGLL77C201J,Xbox / PC,Yes,Removed,Mar 2022,Mar 2023,12.17,Oct 2021,0.37,81,17.0,Action-Adventure,,,T,"Language, Mild Blood, Mild Suggestive Themes, Use of Alcohol, Violence",,,,
9PMM5T8C0CN6,Young Souls,The Arcade Crew,1P2P Studio,"Young Souls is a gorgeous 2D brawler meets story-rich action RPG. Fight hordes of belligerent goblins, level up with hundreds of weapons and accessories, explore, and journey between worlds, as rebellious twins battle their way to save their foster father.",Unknown,2022-03-10 14:00:00+00:00,,0,0,907,0.0,0.0,4.0,0.0,0.0,0.0,False,24.99,,,,,,,,,,,,,,,,,,,,,,
9P5FRHDPNTC6,F1 2020,Codemasters,Codemasters,"F1® 2020 allows you to create your F1® team for the very first time and race alongside the official teams and drivers. Alternatively, challenge your friends in new split-screen with casual race options for more relaxed racing. Compete on 22 circuits, with current and classic content. ",Unknown,2020-09-01 00:00:00+00:00,,1,3,1236,5.0,5.0,4.0,0.0,0.0,0.0,False,0.0,F1 2020,https://www.xbox.com/en-us/games/store/F1-2020/9P5FRHDPNTC6,9P5FRHDPNTC6,Xbox,,Removed,Aug 2021,Mar 2023,19.17,Jul 2020,1.08,91,32.0,Driving/Racing,,,E,,,,,
9PJGGX9XJXPB,Undertale,"8-4, Ltd.",Toby Fox,"The world-famous indie RPG UNDERTALE comes to Xbox One! Fall into the underworld and explore a hilarious and heartwarming world full of dangerous monsters. Date a skeleton, dance with a robot, cook with a fishwoman...or destroy everyone where they stand. The future is yours to determine!",Unknown,2021-03-16 00:00:00+00:00,,12,47,7554,4.4,4.8,4.5,0.0,0.0,0.0,False,14.99,Undertale,https://www.xbox.com/en-us/games/store/Undertale/9PJGGX9XJXPB,9PJGGX9XJXPB,Xbox / PC,Yes,Removed,Jul 2019,Mar 2023,44.37,Sep 2015,3.8,92,7.0,RPG,,,E10+,"Fantasy Violence, Mild Blood, Use of Tobacco, Mild Language, Simulated Gambling",,,,
BP2BW45WZ45Z,For The King,Curve Games,IronOak Games,For The King is a strategic RPG that blends tabletop and roguelike elements in a challenging adventure that spans the realms. Set off on a single player experience or play cooperatively both online and locally. None before you have returned from their journey. Will you put an end to the Chaos?,Unknown,2019-05-10 00:00:00+00:00,,0,0,2291,0.0,0.0,4.0,0.0,0.0,0.0,False,24.99,For the King,https://www.xbox.com/en-us/games/store/For-The-King/BP2BW45WZ45Z,BP2BW45WZ45Z,XB1/Series X|S,,GwG Temporary,Feb 2023,Feb 2023,0.9,Apr 2018,4.79,78,,Strategy,,,,,,,,
BP2BW45WZ45Z,For The King,Curve Games,IronOak Games,For The King is a strategic RPG that blends tabletop and roguelike elements in a challenging adventure that spans the realms. Set off on a single player experience or play cooperatively both online and locally. None before you have returned from their journey. Will you put an end to the Chaos?,Unknown,2019-05-10 00:00:00+00:00,,0,0,2291,0.0,0.0,4.0,0.0,0.0,0.0,False,24.99,For The King,https://www.xbox.com/en-us/games/store/For-The-King/BP2BW45WZ45Z,BP2BW45WZ45Z,Xbox / PC,Yes,Removed,May 2019,Apr 2021,23.67,Feb 2018,1.2,87,10.0,Strategy / RPG,,,,,,,,
9PLF9MR720SJ,LIGHTNING RETURNS: FINAL FANTASY XIII,SQUARE ENIX,"SQUARE ENIX CO., LTD.","LIGHTNING RETURNS: FINAL FANTASY XIII comes to Windows!

Enjoy the trilogy's grand finale complete with a new world, thrilling action-style combat, and unrestricted customization options. The final battle of the FINAL FANTASY XIII series awaits. How will you spend your final days?",Unknown,2022-03-03 00:00:00+00:00,,0,1,302,0.0,5.0,2.9,0.0,0.0,0.0,False,7.99,,,,,,,,,,,,,,,,,,,,,,
9N29VZ9LRNNQ,FAR: Changing Tides,Frontier Foundry,Okomotive,"An atmospheric vehicle adventure that follows the emotional journey of a boy and his ship as he embarks on a voyage to find a new home. Sail stormy waters, dive unknown depths, and explore forgotten ruins in a beautifully realised, flooded world. ",Unknown,2022-03-01 14:00:00+00:00,,1,5,2325,5.0,5.0,4.4,0.0,0.0,0.0,False,4.99,,,,,,,,,,,,,,,,,,,,,,
9NGCPXQG3NLZ,Crown Trick,Team17 Digital Ltd.,NExT Studios,"Enter a labyrinth that moves as you move, where mastering the elements is key to defeating enemies and uncovering the mysteries of this underground world.",Unknown,2021-09-07 00:00:00+00:00,,0,0,934,0.0,0.0,3.2,0.0,0.0,0.0,False,19.99,Crown Trick,https://www.xbox.com/en-us/games/store/Crown-Trick/9NGCPXQG3NLZ,9NGCPXQG3NLZ,Xbox / PC,Touch Controls,Removed,Sep 2021,Feb 2023,17.7,Oct 2020,0.89,83,17.0,Strategy / RPG / Action-Adventure,,,T,"Fantasy Violence, Simulated Gambling",,,,
C1H9V6SLK2K5,Alien: Isolation,SEGA Europe Ltd,The Creative Assembly,"Discover the true meaning of fear in Alien: Isolation, a survival horror set in an atmosphere of constant dread and mortal danger. 

Underpowered and underprepared, you must scavenge resources, improvise solutions and use your wits, not just to succeed in your mission, but to simply stay alive.",Unknown,2014-10-07 00:00:00+00:00,,8,38,14995,5.0,4.6,4.5,0.0,0.0,0.0,False,39.99,Alien: Isolation,https://www.xbox.com/en-us/games/store/Alien-Isolation/C1H9V6SLK2K5,C1H9V6SLK2K5,Xbox / PC,,Removed,Feb 2019,Feb 2023,48.0,Oct 2014,4.39,78,19.0,Action-Adventure,FPS Boost,,M,"Blood, Strong Language, Violence",,,,
9PML6GRKCQ00,Autonauts,Curve Games,Denki,"In Autonauts you must gather, build, create, and automate. 
Start by establishing a settlement, crafting bots and teaching them via Scratch-style programming to build an ever evolving autonomous paradise of agriculture, industry and enlightenment.
",Unknown,2022-06-16 09:00:00+00:00,,0,2,626,0.0,4.0,3.0,0.0,0.0,0.0,False,19.99,,,,,,,,,,,,,,,,,,,,,,
9NSZVLHP7276,CrossfireX Originator's Package,Smilegate Entertainment,,,Unknown,2022-02-10 00:00:00+00:00,,0,0,25,0.0,0.0,2.6,0.0,0.0,0.0,False,0.0,,,,,,,,,,,,,,,,,,,,,,
9NW4Z3HPJVKW,Skul: The Hero Slayer,NEOWIZ,SOUTHPAW GAMES,,Unknown,2021-10-21 04:00:00+00:00,,0,4,2399,0.0,4.2,3.5,0.0,0.0,0.0,False,19.99,Skul: The Hero Slayer,https://www.xbox.com/en-us/games/store/Skul-The-Hero-Slayer/9NW4Z3HPJVKW,9NW4Z3HPJVKW,Xbox / PC,Yes,Removed,Feb 2022,Feb 2023,12.17,Feb 2020,1.98,80,22.0,Platformer,,,T,"Blood, Violence",,,,
9NQTJK43NCQJ,The Last Kids on Earth and the Staff of Doom,Outright Games Ltd.,Stage Clear Studios ,"Join Jack and his friends in an epic, post-apocalyptic quest to save our world from the Queen of the Slime Monsters!  
",Unknown,2021-06-04 04:00:00+00:00,,0,0,591,0.0,0.0,2.8,0.0,0.0,0.0,False,29.99,The Last Kids on Earth and the Staff of Doom,https://www.xbox.com/en-us/games/store/The-Last-Kids-on-Earth-and-the-Staff-of-Doom/9NQTJK43NCQJ,9NQTJK43NCQJ,Xbox / PC,Touch Controls,Removed,Feb 2022,Feb 2023,12.17,Jun 2021,0.68,60,6.0,Action / RPG,,,E10+,Fantasy Violence,,,,
9PDRJWHBSK88,Recompile,Dear Villagers,Phigames,Recompile is a 3D Metroidvania-inspired hacking adventure set in the Mainframe,Unknown,2021-08-19 14:00:00+00:00,,0,0,852,0.0,0.0,3.1,0.0,0.0,0.0,False,24.99,Recompile,https://www.xbox.com/en-us/games/store/Recompile/9PDRJWHBSK88,9PDRJWHBSK88,Xbox / PC,Yes,Removed,Aug 2021,Feb 2023,17.87,Aug 2021,0.0,64,5.0,Action-Adventure,"Exclusive, Optimized",,T,Violence,,,,
9PNHXRVF258Q,Iris Fall,"PM Studios, Inc.",,,Unknown,2021-01-07 12:00:00+00:00,,0,0,898,0.0,0.0,4.1,0.0,0.0,0.0,False,19.99,Iris Fall,https://www.xbox.com/en-us/games/store/Iris-Fall/9PNHXRVF258Q,9PNHXRVF258Q,XB1/Series X|S,,GwG Temporary,Jan 2023,Jan 2023,0.97,Nov 2019,3.13,74,,Puzzle,,,,,,,,
C4BZ7X545J1T,Worms W.M.D,Team17 Digital Ltd,Team17 Digital Ltd,"The worms are back in their most destructive game yet. With a gorgeous, hand-drawn 2D look, brand new weapons, the introduction of crafting, vehicles and buildings plus the return of some much-loved classic weapons and gameplay, Worms W.M.D is the best worms experience ever.",Unknown,2016-08-23 00:00:00+00:00,,1,3,1122,5.0,3.7,3.6,0.0,0.0,0.0,False,4.49,Worms W.M.D,https://www.xbox.com/en-us/games/store/Worms-WMD/C4BZ7X545J1T,C4BZ7X545J1T,Xbox / PC,Yes,Removed,Jul 2019,Jan 2023,42.23,Aug 2016,2.92,75,13.0,Action,,Left EA Play 10/23/21,E10+,"Cartoon Violence, Crude Humor, Language",,,,
9NVLXTNN3V1P,Bladed Fury,"PM Studios, Inc.",,,Unknown,2021-03-25 12:00:00+00:00,,0,0,667,0.0,0.0,3.1,0.0,0.0,0.0,False,19.99,Bladed Fury,https://www.xbox.com/en-us/games/store/Bladed-Fury/9NVLXTNN3V1P,9NVLXTNN3V1P,XB1/Series X|S,,GwG Temporary,Dec 2022,Jan 2023,0.97,May 2018,4.58,73,,Action-Adventure,,,,,,,,
